Ans	Guess	Size	DistRatio	Dist	I	J
0	0	474.5	0.609062	289	10029.cpp	10713.cpp
0	0	388.5	0.646075	251	10029.cpp	10905.cpp
0	0	373.5	0.650602	243	10029.cpp	12533.cpp
0	0	531	0.723164	384	10029.cpp	13065.cpp
0	0	431.5	0.651217	281	10029.cpp	14467.py
1	1	435	0	0	10029.cpp	14878.cpp
0	0	435	0.648276	282	10029.cpp	15364.py
0	0	286.5	1.1623	333	10029.cpp	15610.cpp
0	0	528.5	0.69631	368	10029.cpp	17413.cpp
0	0	472	0.65678	310	10029.cpp	18960.java
0	0	477.5	0.651309	311	10029.cpp	18961.java
0	0	448.5	0.619844	278	10029.cpp	19123.cpp
0	0	478.5	0.629049	301	10029.cpp	19705.cpp
0	0	436	0.662844	289	10029.cpp	20221.cpp
0	0	531	0.723164	384	10029.cpp	2041.cpp
0	0	646.5	0.87703	567	10029.cpp	20679.py
0	0	453.5	0.632856	287	10029.cpp	21783.cpp
0	0	472	0.65678	310	10029.cpp	2372.java
0	0	517	0.675048	349	10029.cpp	24322.cpp
0	0	384.5	0.671001	258	10029.cpp	24445.cpp
0	0	454.5	0.642464	292	10029.cpp	24674.cpp
0	0	464.5	0.658773	306	10029.cpp	24894.java
0	0	474.5	0.609062	289	10029.cpp	2497.cpp
0	0	491.5	0.649034	319	10029.cpp	24973.cpp
0	0	646.5	0.87703	567	10029.cpp	25335.py
0	0	351	0.80057	281	10029.cpp	25826.cpp
0	0	351	0.80057	281	10029.cpp	26100.cpp
0	0	452	0.659292	298	10029.cpp	26152.cpp
0	0	459.5	0.67247	309	10029.cpp	27297.cpp
0	0	506	0.675889	342	10029.cpp	28237.java
0	0	496.5	0.656596	326	10029.cpp	28305.cpp
0	0	373.5	0.650602	243	10029.cpp	28446.cpp
0	0	454.5	0.642464	292	10029.cpp	2849.cpp
0	0	342	0.818713	280	10029.cpp	28517.cpp
0	0	527.5	0.695735	367	10029.cpp	29422.cpp
0	0	518	0.681467	353	10029.cpp	3077.cpp
0	0	501.5	0.667996	335	10029.cpp	31416.java
0	0	478.5	0.652038	312	10029.cpp	31820.java
0	0	448.5	0.630992	283	10029.cpp	31829.cpp
0	0	395	0.686076	271	10029.cpp	31987.cpp
0	0	464.5	0.658773	306	10029.cpp	32069.java
0	0	343	0.827988	284	10029.cpp	32247.cpp
0	0	425.5	0.629847	268	10029.cpp	32703.cpp
0	0	517	0.659574	341	10029.cpp	3291.cpp
0	0	380.5	0.675427	257	10029.cpp	3733.cpp
0	0	409.5	0.632479	259	10029.cpp	4026.cpp
0	0	517	0.659574	341	10029.cpp	4248.cpp
0	0	459.5	0.67247	309	10029.cpp	4888.cpp
0	0	286.5	1.15532	331	10029.cpp	5454.cpp
0	0	384.5	0.671001	258	10029.cpp	612.cpp
0	0	343	0.827988	284	10029.cpp	624.cpp
0	0	409.5	0.630037	258	10029.cpp	6415.cpp
0	0	380.5	0.675427	257	10029.cpp	6560.cpp
0	0	388.5	0.646075	251	10029.cpp	7158.cpp
0	0	522.5	0.70622	369	10029.cpp	7461.pas
0	0	437.5	0.628571	275	10029.cpp	7755.cpp
0	0	516	0.695736	359	10029.cpp	7814.pas
0	0	428.5	0.623104	267	10029.cpp	7863.cpp
0	0	342	0.818713	280	10029.cpp	8311.cpp
0	0	491.5	0.649034	319	10029.cpp	8576.cpp
0	0	396	0.674242	267	10029.cpp	962.cpp
0	0	428	0.738318	316	10713.cpp	10905.cpp
0	0	413	0.74092	306	10713.cpp	12533.cpp
0	0	570.5	0.694128	396	10713.cpp	13065.cpp
0	0	471	0.70913	334	10713.cpp	14467.py
0	0	474.5	0.609062	289	10713.cpp	14878.cpp
0	0	474.5	0.708114	336	10713.cpp	15364.py
0	0	326	1.24233	405	10713.cpp	15610.cpp
0	0	568	0.697183	396	10713.cpp	17413.cpp
0	0	511.5	0.660802	338	10713.cpp	18960.java
0	0	517	0.651838	337	10713.cpp	18961.java
0	0	488	0.625	305	10713.cpp	19123.cpp
0	0	518	0.627413	325	10713.cpp	19705.cpp
0	0	475.5	0.645636	307	10713.cpp	20221.cpp
0	0	570.5	0.694128	396	10713.cpp	2041.cpp
0	0	686	0.806122	553	10713.cpp	20679.py
0	0	493	0.634888	313	10713.cpp	21783.cpp
0	0	511.5	0.660802	338	10713.cpp	2372.java
0	0	556.5	0.655885	365	10713.cpp	24322.cpp
0	0	424	0.724057	307	10713.cpp	24445.cpp
0	0	494	0.65587	324	10713.cpp	24674.cpp
0	0	504	0.634921	320	10713.cpp	24894.java
1	1	514	0	0	10713.cpp	2497.cpp
0	0	531	0.66855	355	10713.cpp	24973.cpp
